KEYCODE,TICKER,DATE,VALUE,YoY
Minority_Interest,HGW,2018,79225440621.0,-0.28143174776358126
Minority_Interest,HGW,2019,0.0,-1.0
Minority_Interest,HGW,2020,0.0,
Minority_Interest,HGW,2021,0.0,
Minority_Interest,HGW,2022,0.0,
Minority_Interest,HGW,2023,0.0,
Minority_Interest_In_Earning,HGW,2016,0.0,
Minority_Interest_In_Earning,HGW,2017,0.0,
Minority_Interest_In_Earning,HGW,2018,0.0,
Minority_Interest_In_Earning,HGW,2019,0.0,
Minority_Interest_In_Earning,HGW,2020,0.0,
Minority_Interest_In_Earning,HGW,2021,0.0,
Minority_Interest_In_Earning,HGW,2022,0.0,
Minority_Interest_In_Earning,HGW,2023,0.0,
NPAT,HGW,2016,8832514202.0,
NPAT,HGW,2017,8878153980.0,0.005167246489076183
NPAT,HGW,2018,9504789268.0,0.07058170982522194
NPAT,HGW,2019,11285791786.0,0.18737948499249146
NPAT,HGW,2020,13420230805.0,0.1891262092614332
NPAT,HGW,2021,8309954096.0,-0.3807890328604524
NPAT,HGW,2022,6532590568.0,-0.2138836758262641
NPAT,HGW,2023,15610197152.0,1.3895875594081777
NPATMI,HGW,2016,8832514202.0,
NPATMI,HGW,2017,8878153980.0,0.005167246489076183
NPATMI,HGW,2018,9504789268.0,0.07058170982522194
NPATMI,HGW,2019,11285791786.0,0.18737948499249146
NPATMI,HGW,2020,13420230805.0,0.1891262092614332
NPATMI,HGW,2021,8309954096.0,-0.3807890328604524
NPATMI,HGW,2022,6532590568.0,-0.2138836758262641
NPATMI,HGW,2023,15610197152.0,1.3895875594081777
NPAT_Margin,HGW,2016,0.058503,
NPAT_Margin,HGW,2017,0.052715,-0.09893509734543526
NPAT_Margin,HGW,2018,0.053596,0.01671251067058721
NPAT_Margin,HGW,2019,0.06232,0.16277334129412657
NPAT_Margin,HGW,2020,0.064492,0.034852374839537736
NPAT_Margin,HGW,2021,0.036756,-0.43006884574830984
NPAT_Margin,HGW,2022,0.023413,-0.36301556208510166
NPAT_Margin,HGW,2023,0.051048,1.18032716866698
Net_Revenue,HGW,2016,150974928300.0,
Net_Revenue,HGW,2017,168418454275.0,0.11553922344204226
Net_Revenue,HGW,2018,177341201208.0,0.052979627270718144
Net_Revenue,HGW,2019,181095215232.0,0.02116831282538234
Net_Revenue,HGW,2020,208090204530.0,0.14906517139846498
Net_Revenue,HGW,2021,226082960336.0,0.08646613542736947
Net_Revenue,HGW,2022,279019117238.0,0.23414483260183494
Net_Revenue,HGW,2023,305793587113.0,0.09595926666258392
Operating_CF,HGW,2016,13998118902.0,
Operating_CF,HGW,2017,-11929811236.0,-1.8522438850191159
Operating_CF,HGW,2018,8635376302.0,-1.7238485279583848
Operating_CF,HGW,2019,30269798635.0,2.5053247914615313
Operating_CF,HGW,2020,4980795982.0,-0.8354532832524078
Operating_CF,HGW,2021,41225458770.0,7.276881630764214
Operating_CF,HGW,2022,51272297555.0,0.24370471754000578
Operating_CF,HGW,2023,24821203216.0,-0.5158944615389198
PBT,HGW,2016,11047767765.0,
PBT,HGW,2017,11116789036.0,0.006247530946356772
PBT,HGW,2018,11922396348.0,0.07246762616355906
PBT,HGW,2019,14182436972.0,0.18956261459795587
PBT,HGW,2020,16842628218.0,0.1875694037105149
PBT,HGW,2021,9684460475.0,-0.4250030132084698
PBT,HGW,2022,8184447119.0,-0.1548886858356454
PBT,HGW,2023,18335334304.0,1.2402654739420278
Retain_Earning,HGW,2016,0.0,
Retain_Earning,HGW,2017,7828153980.0,inf
Retain_Earning,HGW,2018,7854789268.0,0.0034024992441448187
Retain_Earning,HGW,2019,7256764118.0,-0.07613509791234285
Retain_Earning,HGW,2020,8096132566.0,0.11566704309955367
Retain_Earning,HGW,2021,5395169111.0,-0.3336115649023329
Retain_Earning,HGW,2022,4339525410.0,-0.1956646176016409
Retain_Earning,HGW,2023,11008383033.0,1.5367711887646256
ST_Debt,HGW,2016,30338875660.0,
ST_Debt,HGW,2017,47086059469.0,0.5520041018224076
ST_Debt,HGW,2018,43153879321.0,-0.08351049530039412
ST_Debt,HGW,2019,22143498302.0,-0.48687120021619246
ST_Debt,HGW,2020,45617669670.0,1.0600931726257459
ST_Debt,HGW,2021,47022744283.0,0.03080110455366003
ST_Debt,HGW,2022,31988789904.0,-0.31971665219112244
ST_Debt,HGW,2023,49524232384.0,0.548174611563137
TOTAL_Equity,HGW,2016,272874879277.0,
TOTAL_Equity,HGW,2017,301364019382.0,0.10440367460897781
TOTAL_Equity,HGW,2018,347019522864.0,0.15149619910042555
TOTAL_Equity,HGW,2019,361602989435.0,0.04202491678462539
TOTAL_Equity,HGW,2020,382305153189.0,0.05725108574557658
TOTAL_Equity,HGW,2021,389356162885.0,0.018443407412073842
TOTAL_Equity,HGW,2022,392469509408.0,0.007996140345978286
TOTAL_Equity,HGW,2023,336069619976.0,-0.14370514926643208
Tangible_Fixed_Asset,HGW,2016,206624778788.0,
Tangible_Fixed_Asset,HGW,2017,218518237872.0,0.05756066215176858
Tangible_Fixed_Asset,HGW,2018,221564107607.0,0.013938743807664133
Tangible_Fixed_Asset,HGW,2019,222249483446.0,0.0030933522870757457
Tangible_Fixed_Asset,HGW,2020,240954140940.0,0.08416063427452092
Tangible_Fixed_Asset,HGW,2021,258480455990.0,0.07273713986249453
Tangible_Fixed_Asset,HGW,2022,251976629144.0,-0.025161774112049784
Tangible_Fixed_Asset,HGW,2023,306172429521.0,0.21508264699432944
Tax,HGW,2016,-2215253563.0,
Tax,HGW,2017,-2238635056.0,0.010554770519513701
Tax,HGW,2018,-2417607080.0,0.07994694066829622
Tax,HGW,2019,-2896645186.0,0.1981455588722052
Tax,HGW,2020,-3422397413.0,0.18150384090569793
Tax,HGW,2021,-1374506379.0,-0.598379085439076
Tax,HGW,2022,-1651856551.0,0.20178165502715362
Tax,HGW,2023,-2725137152.0,0.6497420132215828
Total_Asset,HGW,2016,343811641541.0,
Total_Asset,HGW,2017,366051235658.0,0.06468540162665759
Total_Asset,HGW,2018,413126985184.0,0.128604263393288
Total_Asset,HGW,2019,414318375811.0,0.002883836374109938
Total_Asset,HGW,2020,465288411751.0,0.12302142245134462
Total_Asset,HGW,2021,485421320198.0,0.04326973966799352
Total_Asset,HGW,2022,521086436671.0,0.07347249696089264
Total_Asset,HGW,2023,463606267125.0,-0.11030832027257587
Total_Liabilities,HGW,2016,70936762264.0,
Total_Liabilities,HGW,2017,64687216276.0,-0.08810024292822294
Total_Liabilities,HGW,2018,66107462320.0,0.021955590698790495
Total_Liabilities,HGW,2019,52715386376.0,-0.20258039673606398
Total_Liabilities,HGW,2020,82983258562.0,0.5741752885980971
Total_Liabilities,HGW,2021,96065157313.0,0.15764503560951404
Total_Liabilities,HGW,2022,128616927263.0,0.33885095138021426
Total_Liabilities,HGW,2023,127536647149.0,-0.008399206364112621
Account_Payable,HHC,2016,76596400222.0,
Account_Payable,HHC,2017,86364705252.0,0.12752955754693995
Account_Payable,HHC,2018,98714367752.0,0.1429943223214325
Account_Payable,HHC,2019,122110002753.0,0.23700334139582213
Account_Payable,HHC,2020,172951310938.0,0.41635662139685703
Account_Payable,HHC,2021,137066768709.0,-0.20748349367449415
Account_Payable,HHC,2022,287892186444.0,1.1003791740010325
Account_Payable,HHC,2023,80876387455.0,-0.719074044856956
Account_Payable,HHC,2024,19139900795.0,-0.7633437719303483
Account_Receivable,HHC,2016,58090022722.0,
Account_Receivable,HHC,2017,48884136864.0,-0.1584761965416399
Account_Receivable,HHC,2018,252594254680.0,4.167202918663361
Account_Receivable,HHC,2019,538485782903.0,1.1318211832853553
Account_Receivable,HHC,2020,685011500745.0,0.27210693855661994
Account_Receivable,HHC,2021,591066440726.0,-0.13714377045761694
Account_Receivable,HHC,2022,797648655684.0,0.34950760307801865
Account_Receivable,HHC,2023,1308771385970.0,0.6407868008599624
Account_Receivable,HHC,2024,573981539486.0,-0.5614348345027487
COGS,HHC,2016,-685180659478.0,
COGS,HHC,2017,-682679273051.0,-0.003650696195811598
COGS,HHC,2018,-748429064106.0,0.09631139196764238
COGS,HHC,2019,-816046411995.0,0.09034570025653532
COGS,HHC,2020,-1190252970660.0,0.45856038720907066
COGS,HHC,2021,-787257011291.0,-0.33858009120996957
COGS,HHC,2022,-1258883394087.0,0.5990754938118539
COGS,HHC,2023,-690884502788.0,-0.4511926155884667
COGS,HHC,2024,-602660072061.0,-0.12769779951783333
Capex,HHC,2016,-63684554750.0,
Capex,HHC,2017,-130876606679.0,1.0550761042888506
Capex,HHC,2018,-15062444120.0,-0.8849111044195733
Capex,HHC,2019,-56225469880.0,2.732825126656802
Capex,HHC,2020,-2489827378.0,-0.9557170907897444
Capex,HHC,2021,-7229371304.0,1.9035632622078107
Capex,HHC,2022,-9000000000.0,0.2449215321144611
Capex,HHC,2023,-2859888640.0,-0.6822345955555555
Capex,HHC,2024,-2662603950.0,-0.06898334684807872
Cash,HHC,2016,197776094354.0,
Cash,HHC,2017,77665104387.0,-0.6073079274789045
Cash,HHC,2018,184876460426.0,1.380431493464208
Cash,HHC,2019,224752485861.0,0.21569011729841647
Cash,HHC,2020,118576655686.0,-0.47241226172984496
Cash,HHC,2021,114008149094.0,-0.03852787520081313
Cash,HHC,2022,104391796229.0,-0.08434794303231163
Cash,HHC,2023,11713871251.0,-0.8877893505606154
Cash,HHC,2024,64834713056.0,4.534866455909282
Cash_Equivalent,HHC,2016,115776094354.0,
Cash_Equivalent,HHC,2017,77665104387.0,-0.3291784040535246
Cash_Equivalent,HHC,2018,32876460426.0,-0.5766894194569184
Cash_Equivalent,HHC,2019,94752485861.0,1.8820768608674796
Cash_Equivalent,HHC,2020,11576655686.0,-0.8778221428091848
Cash_Equivalent,HHC,2021,19008149094.0,0.6419378453992659
Cash_Equivalent,HHC,2022,18391796229.0,-0.03242571709386233
Cash_Equivalent,HHC,2023,11713871251.0,-0.36309259274362304
Cash_Equivalent,HHC,2024,64834713056.0,4.534866455909282
Dep_Expense,HHC,2016,21909517869.0,
Dep_Expense,HHC,2017,19175903829.0,-0.12476833385128105
Dep_Expense,HHC,2018,25878452729.0,0.34952975149278953
Dep_Expense,HHC,2019,24776551837.0,-0.042579859914313345
Dep_Expense,HHC,2020,22159377343.0,-0.10563110279500831
Dep_Expense,HHC,2021,17876769530.0,-0.19326390569150387
Dep_Expense,HHC,2022,17273227115.0,-0.033761268443225245
Dep_Expense,HHC,2023,17147451705.0,-0.007281523548704816
Dep_Expense,HHC,2024,17343755453.0,0.011447983722430388
EBIT,HHC,2016,36283456159.0,
EBIT,HHC,2017,38648706274.0,0.06518811506365574
EBIT,HHC,2018,52281783420.0,0.35274342818484783
EBIT,HHC,2019,49255523599.0,-0.0578836379143548
EBIT,HHC,2020,42974210125.0,-0.12752505739534004
EBIT,HHC,2021,-14380179540.0,-1.3346234752930202
EBIT,HHC,2022,24115700810.0,-2.677009716250038
EBIT,HHC,2023,41156405874.0,0.7066228428631762
EBIT,HHC,2024,22918790489.0,-0.44312944723196457
EBITDA,HHC,2016,58192974028.0,
EBITDA,HHC,2017,57824610103.0,-0.00633004123182912
EBITDA,HHC,2018,78160236149.0,0.3516777027943154
EBITDA,HHC,2019,74032075436.0,-0.05281663562441552
EBITDA,HHC,2020,65133587468.0,-0.1201977374751928
EBITDA,HHC,2021,3496589990.0,-0.9463166374534818
EBITDA,HHC,2022,41388927925.0,10.836940574493838
EBITDA,HHC,2023,58303857579.0,0.40868247867282737
EBITDA,HHC,2024,40262545942.0,-0.30943598564734
EBITDA_Margin,HHC,2016,0.069008,
EBITDA_Margin,HHC,2017,0.067396,-0.023359610479944393
EBITDA_Margin,HHC,2018,0.079569,0.18061902783548
EBITDA_Margin,HHC,2019,0.070599,-0.11273234551144296
EBITDA_Margin,HHC,2020,0.046232,-0.345146531820564
EBITDA_Margin,HHC,2021,0.003757,-0.9187359404741304
EBITDA_Margin,HHC,2022,0.028455,6.573862124035135
EBITDA_Margin,HHC,2023,0.067301,1.3651730803022315
EBITDA_Margin,HHC,2024,0.052137,-0.22531611714536182
EBIT_Margin,HHC,2016,0.043027,
EBIT_Margin,HHC,2017,0.045046,0.04692402444976418
EBIT_Margin,HHC,2018,0.053224,0.18154775118767486
EBIT_Margin,HHC,2019,0.046972,-0.1174658049000451
EBIT_Margin,HHC,2020,0.030504,-0.35059184194839477
EBIT_Margin,HHC,2021,-0.015452,-1.506556517178075
EBIT_Margin,HHC,2022,0.016579,-2.0729355423246183
EBIT_Margin,HHC,2023,0.047507,1.86549249050003
EBIT_Margin,HHC,2024,0.029678,-0.3752920622224093
Eff_Tax_Rate,HHC,2016,0.200458,
Eff_Tax_Rate,HHC,2017,0.202467,0.010022049506629882
Eff_Tax_Rate,HHC,2018,0.20935,0.03399566349084049
Eff_Tax_Rate,HHC,2019,0.205873,-0.016608550274659684
Eff_Tax_Rate,HHC,2020,0.200328,-0.026934080719666964
Eff_Tax_Rate,HHC,2021,0.207181,0.034208897408250394
Eff_Tax_Rate,HHC,2022,0.247062,0.19249352015870191
Eff_Tax_Rate,HHC,2023,0.232151,-0.0603532716484122
Eff_Tax_Rate,HHC,2024,0.226103,-0.02605200925259854
FCF,HHC,2016,6374553275.0,
FCF,HHC,2017,-117716486552.0,-19.466625263556214
FCF,HHC,2018,-134233455543.0,0.14031143363851428
FCF,HHC,2019,16370290100.0,-1.121953875312075
FCF,HHC,2020,-99463361484.0,-7.0758459915136145
FCF,HHC,2021,-2918279232.0,-0.9706597566334068
FCF,HHC,2022,118165031409.0,-41.49133822194846
FCF,HHC,2023,-110945492733.0,-1.9389029174713177
FCF,HHC,2024,-67678927054.0,-0.38998038237681965
Fin_CF,HHC,2016,76645159250.0,
Fin_CF,HHC,2017,-8213925000.0,-1.107168216236696
Fin_CF,HHC,2018,241132071411.0,-30.356497826678474
Fin_CF,HHC,2019,21839493684.0,-0.9094293282672654
Fin_CF,HHC,2020,-17255045352.0,-1.7900844956236943
Fin_CF,HHC,2021,-52098356908.0,2.0193115025317145
Fin_CF,HHC,2022,-197976355840.0,2.800049897727189
Fin_CF,HHC,2023,-46521457117.0,-0.7650150851619999
Fin_CF,HHC,2024,25906084319.0,-1.556863132077893
Financial_Expense,HHC,2016,-326276320.0,
Financial_Expense,HHC,2017,-215692534.0,-0.338926790641748
Financial_Expense,HHC,2018,-16493377884.0,75.4670782902481
Financial_Expense,HHC,2019,-24033491529.0,0.45716006133070897
Financial_Expense,HHC,2020,-27504462562.0,0.14442225461963165
Financial_Expense,HHC,2021,-26446188429.0,-0.03847645197990912
Financial_Expense,HHC,2022,-56925207742.0,1.1524919515274168
Financial_Expense,HHC,2023,-47105458087.0,-0.17250265821612254
Financial_Expense,HHC,2024,-46365056738.0,-0.015717952421405945
Financial_Income,HHC,2016,6253143797.0,
Financial_Income,HHC,2017,3844884545.0,-0.38512775816148404
Financial_Income,HHC,2018,17253229498.0,3.4873205673852032
Financial_Income,HHC,2019,26449078778.0,0.5329929264005899
Financial_Income,HHC,2020,25348704296.0,-0.04160350881162933
Financial_Income,HHC,2021,26748049202.0,0.0552038040942715
Financial_Income,HHC,2022,75565856782.0,1.8250978683092076
Financial_Income,HHC,2023,70531306330.0,-0.0666246723903916
Financial_Income,HHC,2024,81836153107.0,0.1602812618287146
Gross_Margin,HHC,2016,0.187475,
Gross_Margin,HHC,2017,0.204322,0.08986264835311375
Gross_Margin,HHC,2018,0.23808,0.16521960434999672
Gross_Margin,HHC,2019,0.221792,-0.06841397849462372
Gross_Margin,HHC,2020,0.155147,-0.3004842374837685
Gross_Margin,HHC,2021,0.154041,-0.007128723081980315
Gross_Margin,HHC,2022,0.134528,-0.1266740672937724
Gross_Margin,HHC,2023,0.202505,0.5053000118934348
Gross_Margin,HHC,2024,0.219606,0.08444729759759029
Gross_Profit,HHC,2016,158092674863.0,
Gross_Profit,HHC,2017,175305024621.0,0.1088750618769394
Gross_Profit,HHC,2018,233863861212.0,0.33403969291582514
Gross_Profit,HHC,2019,232576161820.0,-0.005506192300625212
Gross_Profit,HHC,2020,218574853866.0,-0.060200958879165656
Gross_Profit,HHC,2021,143351556629.0,-0.34415348292130876
Gross_Profit,HHC,2022,195679408249.0,0.3650316247030838
Gross_Profit,HHC,2023,175434257390.0,-0.10346081399243734
Gross_Profit,HHC,2024,169590981097.0,-0.03330749866036753
Interest_Expense,HHC,2016,-15536900.0,
Interest_Expense,HHC,2017,-16329600.0,0.051020473839697766
Interest_Expense,HHC,2018,-15755163943.0,963.8224048966295
Interest_Expense,HHC,2019,-23777176583.0,0.5091671955317336
Interest_Expense,HHC,2020,-26777277296.0,0.1261756501040996
Interest_Expense,HHC,2021,-25959522939.0,-0.030539115234174963
Interest_Expense,HHC,2022,-56431124247.0,1.173812068103198
Interest_Expense,HHC,2023,-46866276090.0,-0.16949597025808838
Interest_Expense,HHC,2024,-46182872715.0,-0.014581985854553947
Inv_CF,HHC,2016,-121256222433.0,
Inv_CF,HHC,2017,-43111030629.0,-0.6444633540120306
Inv_CF,HHC,2018,-166806466283.0,2.8692293793318027
Inv_CF,HHC,2019,-32612132680.0,-0.8044911962545205
Inv_CF,HHC,2020,30974726656.0,-1.9497915073489147
Inv_CF,HHC,2021,55112286492.0,0.7792662742134127
Inv_CF,HHC,2022,70110251805.0,0.27213469568491
Inv_CF,HHC,2023,147946091405.0,1.110191984711272
Inv_CF,HHC,2024,92140132055.0,-0.37720468868104196
Inventory,HHC,2016,102673570427.0,
Inventory,HHC,2017,102869631224.0,0.0019095546807677
Inventory,HHC,2018,115434687650.0,0.12214544055902588
Inventory,HHC,2019,85657896731.0,-0.25795357985706824
Inventory,HHC,2020,95727798929.0,0.117559531371912
Inventory,HHC,2021,134629828882.0,0.4063817447829663
Inventory,HHC,2022,125464606417.0,-0.06807720503777148
Inventory,HHC,2023,95267878393.0,-0.24067925518083366
Inventory,HHC,2024,59597174248.0,-0.37442530207139557
Invested_Capital,HHC,2016,327507878791.0,
Invested_Capital,HHC,2017,352554570503.0,0.07647660814897095
Invested_Capital,HHC,2018,634076646581.0,0.7985205685359409
Invested_Capital,HHC,2019,894667083719.0,0.4109762416627829
Invested_Capital,HHC,2020,914477430875.0,0.02214270259463591
Invested_Capital,HHC,2021,896236815842.0,-0.01994649011244254
Invested_Capital,HHC,2022,748432741513.0,-0.16491631644270321
Invested_Capital,HHC,2023,748847620663.0,0.000554330572392292
Invested_Capital,HHC,2024,816526578822.0,0.09037747639376859
LT_Debt,HHC,2016,0.0,
LT_Debt,HHC,2017,0.0,
LT_Debt,HHC,2018,122500000000.0,inf
LT_Debt,HHC,2019,237500000000.0,0.9387755102040816
LT_Debt,HHC,2020,171528273897.0,-0.2777756888547368
LT_Debt,HHC,2021,79092297745.0,-0.5388964399391457
LT_Debt,HHC,2022,4156321593.0,-0.9474497301064597
LT_Debt,HHC,2023,0.0,-1.0
LT_Debt,HHC,2024,0.0,
Minority_Interest,HHC,2016,0.0,
Minority_Interest,HHC,2017,0.0,
Minority_Interest,HHC,2018,0.0,
Minority_Interest,HHC,2019,0.0,
Minority_Interest,HHC,2020,0.0,
Minority_Interest,HHC,2021,0.0,
Minority_Interest,HHC,2022,0.0,
Minority_Interest,HHC,2023,0.0,
Minority_Interest,HHC,2024,0.0,
Minority_Interest_In_Earning,HHC,2016,0.0,
Minority_Interest_In_Earning,HHC,2017,0.0,
Minority_Interest_In_Earning,HHC,2018,0.0,
Minority_Interest_In_Earning,HHC,2019,0.0,
Minority_Interest_In_Earning,HHC,2020,0.0,
Minority_Interest_In_Earning,HHC,2021,0.0,
Minority_Interest_In_Earning,HHC,2022,0.0,
Minority_Interest_In_Earning,HHC,2023,0.0,
Minority_Interest_In_Earning,HHC,2024,0.0,
NPAT,HHC,2016,33601016264.0,
NPAT,HHC,2017,33701376236.0,0.002986813589549886
NPAT,HHC,2018,42075073479.0,0.2484675161145251
NPAT,HHC,2019,40850943454.0,-0.029093948596690455
NPAT,HHC,2020,39065392508.0,-0.04370892799601089
NPAT,HHC,2021,52282741875.0,0.33833909039294263
NPAT,HHC,2022,52786421604.0,0.009633766534360877
NPAT,HHC,2023,49575657197.0,-0.060825574256329173
NPAT,HHC,2024,44251656700.0,-0.10739142551038483
NPATMI,HHC,2016,33601016264.0,
NPATMI,HHC,2017,33701376236.0,0.002986813589549886
NPATMI,HHC,2018,42075073479.0,0.2484675161145251
NPATMI,HHC,2019,40850943454.0,-0.029093948596690455
NPATMI,HHC,2020,39065392508.0,-0.04370892799601089
NPATMI,HHC,2021,52282741875.0,0.33833909039294263
NPATMI,HHC,2022,52786421604.0,0.009633766534360877
NPATMI,HHC,2023,49575657197.0,-0.060825574256329173
NPATMI,HHC,2024,44251656700.0,-0.10739142551038483
NPAT_Margin,HHC,2016,0.039846,
NPAT_Margin,HHC,2017,0.03928,-0.014204688048988556
NPAT_Margin,HHC,2018,0.042834,0.09047861507128285
NPAT_Margin,HHC,2019,0.038957,-0.09051220992669373
NPAT_Margin,HHC,2020,0.027729,-0.28821521164360697
NPAT_Margin,HHC,2021,0.056181,1.0260737855674567
NPAT_Margin,HHC,2022,0.03629,-0.35405208166461966
NPAT_Margin,HHC,2023,0.057226,0.5769082391843481
NPAT_Margin,HHC,2024,0.057302,0.0013280676615523568
Net_Revenue,HHC,2016,843273334341.0,
Net_Revenue,HHC,2017,857984297672.0,0.017445071167222714
Net_Revenue,HHC,2018,982292925318.0,0.14488450194635383
Net_Revenue,HHC,2019,1048622573815.0,0.06752532446014192
Net_Revenue,HHC,2020,1408827824526.0,0.3435032391116044
Net_Revenue,HHC,2021,930608567920.0,-0.33944478401177014
Net_Revenue,HHC,2022,1454562802336.0,0.5630232220912046
Net_Revenue,HHC,2023,866318760178.0,-0.404412955709641
Net_Revenue,HHC,2024,772251053158.0,-0.10858325058165907
Operating_CF,HHC,2016,70059108025.0,
Operating_CF,HHC,2017,13160120127.0,-0.8121568986818399
Operating_CF,HHC,2018,-119171011423.0,-10.055465320449654
Operating_CF,HHC,2019,72595759980.0,-1.6091729785049806
Operating_CF,HHC,2020,-96973534106.0,-2.335801624402252
Operating_CF,HHC,2021,4311092072.0,-1.044456377832818
Operating_CF,HHC,2022,127165031409.0,28.497173636100435
Operating_CF,HHC,2023,-108085604093.0,-1.8499632555852954
Operating_CF,HHC,2024,-65016323104.0,-0.3984737963063234
PBT,HHC,2016,42025352570.0,
PBT,HHC,2017,42257020104.0,0.005512566101952832
PBT,HHC,2018,53215812138.0,0.25933660270007186
PBT,HHC,2019,51441348258.0,-0.03334467348536252
PBT,HHC,2020,48851750729.0,-0.050340778706111644
PBT,HHC,2021,65945357398.0,0.3499077599864333
PBT,HHC,2022,70107265997.0,0.06311147233430914
PBT,HHC,2023,64564289513.0,-0.0790642225905257
PBT,HHC,2024,57180318035.0,-0.11436618498703122
Retain_Earning,HHC,2016,11456469550.0,
Retain_Earning,HHC,2017,36503161262.0,2.186248704514734
Retain_Earning,HHC,2018,44876858505.0,0.22939649481035684
Retain_Earning,HHC,2019,43652728480.0,-0.02727753380650766
Retain_Earning,HHC,2020,41867177534.0,-0.04090353588821072
Retain_Earning,HHC,2021,55084526901.0,0.3156971676981639
Retain_Earning,HHC,2022,55588203630.0,0.00914370617914595
Retain_Earning,HHC,2023,52377442223.0,-0.057759761915875396
Retain_Earning,HHC,2024,47053441726.0,-0.10164682105576595
ST_Debt,HHC,2016,252000000.0,
ST_Debt,HHC,2017,252000000.0,0.0
ST_Debt,HHC,2018,118884071411.0,470.7621881388889
ST_Debt,HHC,2019,225723565095.0,0.8986863624029153
ST_Debt,HHC,2020,274440245846.0,0.215824522931386
ST_Debt,HHC,2021,314777865090.0,0.1469814280323709
ST_Debt,HHC,2022,191737485402.0,-0.39088002472099115
ST_Debt,HHC,2023,149372349878.0,-0.22095384966156484
ST_Debt,HHC,2024,175278434197.0,0.17343293012501193
TOTAL_Equity,HHC,2016,327255878791.0,
TOTAL_Equity,HHC,2017,352302570503.0,0.07653549816899052
TOTAL_Equity,HHC,2018,392692575170.0,0.114645784756362
TOTAL_Equity,HHC,2019,431443518624.0,0.0986801022077497
TOTAL_Equity,HHC,2020,468508911132.0,0.08591018501381686
TOTAL_Equity,HHC,2021,502366653007.0,0.0722670179168925
TOTAL_Equity,HHC,2022,552538934518.0,0.09987183904561614
TOTAL_Equity,HHC,2023,599475270785.0,0.0849466586602523
TOTAL_Equity,HHC,2024,641248144625.0,0.06968239704917156
Tangible_Fixed_Asset,HHC,2016,48139008129.0,
Tangible_Fixed_Asset,HHC,2017,220594741248.0,3.582452979854997
Tangible_Fixed_Asset,HHC,2018,202987597259.0,-0.07981669866375218
Tangible_Fixed_Asset,HHC,2019,222163078585.0,0.09446627077186998
Tangible_Fixed_Asset,HHC,2020,200838521115.0,-0.0959860549548569
Tangible_Fixed_Asset,HHC,2021,184401952164.0,-0.08183972307577603
Tangible_Fixed_Asset,HHC,2022,167100308394.0,-0.09382570827998926
Tangible_Fixed_Asset,HHC,2023,152572338551.0,-0.08694160999837897
Tangible_Fixed_Asset,HHC,2024,137532375689.0,-0.09857594767725619
Tax,HHC,2016,-8424336306.0,
Tax,HHC,2017,-8555643868.0,0.015586695168672282
Tax,HHC,2018,-11140738659.0,0.3021508177390162
Tax,HHC,2019,-10590404804.0,-0.04939832733222005
Tax,HHC,2020,-9786358221.0,-0.07592217652495314
Tax,HHC,2021,-13662615523.0,0.39608782086907013
Tax,HHC,2022,-17320844393.0,0.26775465238274787
Tax,HHC,2023,-14988632316.0,-0.13464771255277452
Tax,HHC,2024,-12928661335.0,-0.13743555366296034
Total_Asset,HHC,2016,505376603404.0,
Total_Asset,HHC,2017,510471755810.0,0.010081892140794135
Total_Asset,HHC,2018,811903778807.0,0.5904969659265427
Total_Asset,HHC,2019,1149795657730.0,0.4161723196060174
Total_Asset,HHC,2020,1188385991045.0,0.033562775311908544
Total_Asset,HHC,2021,1245542848018.0,0.04809620561307648
Total_Asset,HHC,2022,1244904103839.0,-0.0005128239305588478
Total_Asset,HHC,2023,1751128198532.0,0.4066370197768008
Total_Asset,HHC,2024,942348593039.0,-0.461862019109174
Total_Liabilities,HHC,2016,178120724613.0,
Total_Liabilities,HHC,2017,158169185307.0,-0.11201133023317966
Total_Liabilities,HHC,2018,419211203637.0,1.650397438814191
Total_Liabilities,HHC,2019,718352139106.0,0.7135804884833892
Total_Liabilities,HHC,2020,719877079913.0,0.002122831859173946
Total_Liabilities,HHC,2021,743176195011.0,0.03236540757877138
Total_Liabilities,HHC,2022,692365169321.0,-0.0683700931637724
Total_Liabilities,HHC,2023,1151652927747.0,0.6633605773040574
Total_Liabilities,HHC,2024,301100448414.0,-0.7385493136347525
Account_Payable,HHG,2016,4482419850.0,
Account_Payable,HHG,2017,4989651617.0,0.11316025360721182
Account_Payable,HHG,2018,7143945070.0,0.43175227818716055
Account_Payable,HHG,2019,3963951582.0,-0.4451312904621759
Account_Payable,HHG,2020,4086819371.0,0.030996289045994718
Account_Payable,HHG,2021,3613472178.0,-0.11582288083463232
Account_Payable,HHG,2022,6817236063.0,0.8866164528692271
Account_Payable,HHG,2023,7974010764.0,0.1696838264525269
Account_Payable,HHG,2024,5665340657.0,-0.2895243278856452
Account_Receivable,HHG,2016,62880113452.0,
Account_Receivable,HHG,2017,118292502703.0,0.8812386970850403
Account_Receivable,HHG,2018,120643556767.0,0.01987492030583593
Account_Receivable,HHG,2019,123646993526.0,0.0248951277588787
Account_Receivable,HHG,2020,39042345071.0,-0.6842434744457386
Account_Receivable,HHG,2021,32081499384.0,-0.17828964101263478
Account_Receivable,HHG,2022,5440862131.0,-0.8304049924264599
Account_Receivable,HHG,2023,5822967779.0,0.07022887895337493
Account_Receivable,HHG,2024,2974128281.0,-0.48924184472977483
COGS,HHG,2016,-214709083616.0,
